id,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
4918,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
4919,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
4920,1,1,1,0,4,1,0.5,2,2,1,1,2,1,0,1,2,11.24,4,179.89,0.01,13,0.25,9.99,44.97,1,1,2,3,0.25,3,10,3,8,4,50,2,FALSE
4921,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
4922,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,0,6,2,24,0,6,0.5,1.33,12,1,0,0,3,0.2,4,2,2,2,5,66.67,3,FALSE
4923,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,2,0.33,3,5,3,5,3,50,2,FALSE
4924,1,7,4,1,0,1,0.2,0,0,1,1,10,1,0,1,1,45.35,6.5,1916.22,0.1,62,0.15,106.46,294.8,1,0,0,11,0.13,26,36,18,9,8,83.33,5,FALSE
4925,35,25,68,32,60,18,0.23,28,2.14,12,0.67,85,1,0,9,0,107.72,20.13,43626.97,0.72,327,0.05,2423.72,2167.8,0.06,16,30,69,0.16,133,194,76,23,111,91.74,77,FALSE
4926,1,3,8,0,0,1,0.1,0,0,1,1,4,1,0,2,2,8.24,5,206.05,0.01,13,0.2,11.45,41.21,1,0,0,5,0.09,8,5,4,5,11,80,10,FALSE
4927,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,2,0.25,1,4,1,4,4,50,2,FALSE
4928,1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0.33,0,0,0,0,3,0,1,FALSE
4929,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
4930,9,7,16,0,16,5,0.24,8,2,5,1,21,5,1,5,2,19.63,19.38,7370.08,0.13,80,0.05,409.45,380.39,1,4,8,18,0.22,31,49,12,15,23,76.19,21,FALSE
4931,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.25,3,6,3,6,4,66.67,3,FALSE
4932,1,3,2,0,0,1,0.33,0,0,1,1,4,1,0,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,5,0.2,2,5,2,5,5,66.67,3,FALSE
4933,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
4934,1,0,1,0,4,1,0.5,2,2,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,FALSE
4935,3,2,1,0,4,2,1,2,2,1,0.5,8,1,0,1,2,14.8,3.5,181.32,0.02,14,0.29,10.07,51.81,0.5,1,2,8,0.33,6,8,6,7,6,50,2,FALSE
4936,3,1,5,0,4,2,0.29,2,2,2,1,6,1,0,2,2,16.37,5.25,451.25,0.03,22,0.19,25.07,85.95,0.5,1,2,6,0.22,7,15,6,9,9,71.43,7,FALSE
4937,1,0,2,9,0,1,0.33,0,0,1,1,1,1,0,1,0,11.63,2,46.53,0.01,9,0.5,2.58,23.26,1,0,0,2,0.07,4,5,3,3,14,91.67,3,FALSE
4938,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
4939,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,5.4,8,345.48,0.01,13,0.13,19.19,43.19,1,0,0,3,0.2,4,9,2,8,5,66.67,3,FALSE
4940,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
4941,1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,1,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,0.5,3,5,3,5,2,0,1,FALSE
4942,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,6.67,4.5,135,0.01,10,0.22,7.5,30,1,0,0,3,0.2,3,7,2,6,5,66.67,3,FALSE
4943,1,0,2,1,0,1,0.33,0,0,1,1,1,1,0,1,0,11.63,2,46.53,0.01,9,0.5,2.58,23.26,1,0,0,2,0.17,4,5,3,3,6,75,3,FALSE
4944,3,1,4,5,4,2,0.4,2,2,1,0.5,7,1,0,1,1,11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,0.5,1,2,7,0.17,5,10,4,7,12,90,5,FALSE
4945,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.33,2,4,2,4,3,50,2,FALSE
4946,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
4947,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,50,2,FALSE
4948,1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,2,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,4,0.25,4,7,4,6,4,50,2,FALSE
4949,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
4950,3,3,7,0,4,2,0.22,2,2,2,1,8,1,0,2,1,19.99,4,319.82,0.03,21,0.25,17.77,79.95,0.5,1,2,8,0.18,8,13,7,7,11,77.78,9,FALSE
4951,1,0,1,1,0,1,0.5,0,0,1,1,1,1,0,1,1,4.75,1,4.75,0,3,1,0.26,4.75,1,0,0,2,0.2,1,2,1,2,5,66.67,2,FALSE
4952,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,1,0,0,3,0.25,3,7,3,7,4,66.67,3,FALSE
4953,1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,0,7.24,2.5,45.24,0.01,7,0.4,2.51,18.09,1,0,0,4,0.33,1,6,1,5,3,50,2,FALSE
4954,3,0,1,0,6,2,1,2,3,1,0.5,5,1,0,1,2,7,6,252,0.01,14,0.17,14,42,0.5,2,3,5,0.5,4,10,2,6,4,50,2,FALSE
4955,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
4956,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,1,2,1,2,1,1,0,0,FALSE
4957,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,2,13.32,3.5,163.12,0.02,13,0.29,9.06,46.6,1,0,0,2,0.33,5,8,5,7,3,50,2,FALSE
4958,3,2,4,0,4,2,0.4,2,2,2,1,6,1,0,1,0,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,0.5,1,2,6,0.29,7,10,6,8,7,80,5,FALSE
4959,3,8,17,31,4,2,0.1,2,2,2,1,17,1,0,3,0,64.18,9.71,6045.7,0.21,131,0.1,335.87,622.89,0.5,1,2,17,0.04,33,98,17,10,53,94.12,20,FALSE
4960,3,5,6,0,4,2,0.22,2,2,2,1,12,1,0,3,3,14.94,10.13,1531.27,0.05,37,0.1,85.07,151.24,0.5,1,2,12,0.15,18,19,8,9,13,66.67,9,FALSE
4961,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,2,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,0.5,1,2,7,0.29,7,10,6,8,7,80,5,FALSE
4962,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,FALSE
4963,1,2,2,0,0,1,0.25,0,0,1,1,3,1,0,2,4,25.27,1,25.27,0.01,9,1,1.4,25.27,1,0,0,4,0.13,5,4,5,2,8,50,4,FALSE
4964,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,1,2,1,2,1,1,0,0,FALSE
4965,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,50,2,FALSE
4966,1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,5,22.59,2.86,184.37,0.02,18,0.35,10.24,64.53,1,0,0,4,0.17,8,10,7,5,6,50,2,FALSE
4967,1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,1,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,0.33,2,1,2,1,3,0,1,FALSE
4968,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
4969,7,4,8,0,12,4,0.4,6,2,4,1,18,1,0,2,0,14.11,15.17,3246.47,0.07,48,0.07,180.36,214.05,0.25,3,6,16,0.33,21,27,9,13,12,80,10,FALSE
4970,5,9,12,3,8,3,0.2,4,2,3,1,18,1,0,3,0,45.04,7.15,2302.46,0.11,65,0.14,127.91,322.02,0.33,2,4,17,0.15,26,39,20,11,20,83.33,15,FALSE
4971,7,4,6,0,12,4,0.57,6,2,4,1,22,1,0,1,1,12.38,20,4951.76,0.08,54,0.05,275.1,247.59,0.25,3,6,20,0.44,24,30,9,15,9,85.71,7,FALSE
4972,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
4973,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,2,0.25,2,5,2,5,4,50,2,FALSE
4974,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.25,3,6,3,6,4,50,2,FALSE
4975,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,3,0.33,3,8,3,7,3,50,2,FALSE
4976,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
4977,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
4978,7,0,1,0,12,4,2,6,2,1,0.25,12,1,0,1,3,6.66,10,665.68,0.02,21,0.1,36.98,66.57,0.25,3,6,10,1,10,11,3,6,4,50,2,FALSE
4979,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
4980,1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,2,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,4,0.25,4,7,4,6,4,50,2,FALSE
4981,3,1,4,21,4,2,0.33,2,2,1,0.5,7,1,0,2,0,14.23,9.38,1250.98,0.04,32,0.11,69.5,133.44,0.5,1,2,7,0.07,15,17,8,10,29,92.59,6,FALSE
4982,1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,2,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,4,0.25,4,7,4,6,4,50,2,FALSE
4983,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.25,2,4,2,4,4,50,2,FALSE
4984,1,0,5,0,0,1,0.17,0,0,1,1,1,1,0,1,3,51.81,1.5,116.56,0.03,21,0.67,6.48,77.71,1,0,0,2,0.11,10,11,10,3,9,83.33,6,FALSE
4985,1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,6.64,6,239.18,0.01,12,0.17,13.29,39.86,1,0,0,3,0.5,3,9,2,8,2,0,1,FALSE
4986,3,3,6,0,4,2,0.25,2,2,2,1,7,1,0,2,1,16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,0.5,1,2,7,0.2,8,13,6,7,10,75,8,FALSE
4987,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,6.74,3.75,94.75,0.01,9,0.27,5.26,25.27,1,0,0,3,0.2,3,6,2,5,5,66.67,3,FALSE
4988,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
4989,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,5.4,8,345.48,0.01,13,0.13,19.19,43.19,1,0,0,3,0.2,4,9,2,8,5,66.67,3,FALSE
4990,1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,0,10,3,90,0.01,10,0.33,5,30,1,0,0,2,0.2,2,8,2,6,5,66.67,3,FALSE
4991,9,5,10,0,12,5,0.42,4,3,5,1,19,5,1,2,3,20.85,12,3003.02,0.08,51,0.08,166.83,250.25,1,4,6,16,0.33,21,30,14,16,15,83.33,12,FALSE
4992,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,2,0.25,1,5,1,5,4,50,2,FALSE
4993,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,1,12.36,4.2,217.94,0.02,15,0.24,12.11,51.89,1,0,0,3,0.2,7,8,5,6,5,66.67,3,FALSE
4994,1,4,8,0,0,1,0.11,0,0,1,1,7,1,0,1,6,35.15,7,1722.18,0.08,59,0.14,95.68,246.03,1,0,0,8,0.07,28,31,12,6,14,88.89,9,FALSE
4995,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,1,1,0,1,0,1,0,0,FALSE
4996,1,5,8,33,0,1,0.11,0,0,1,1,9,1,0,1,0,38.21,8.4,2695.96,0.11,70,0.12,149.78,320.95,1,0,0,10,0.02,28,42,15,9,44,97.62,9,FALSE
4997,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,2,0.33,1,4,1,4,3,50,2,FALSE
4998,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,2,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,2,1,3,8,3,7,1,0,0,FALSE
4999,1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,1,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,0.33,2,1,2,1,3,0,1,FALSE
5000,3,0,7,0,4,2,0.22,2,2,1,0.5,6,1,0,2,1,15.95,5.14,421.94,0.03,21,0.19,23.44,82.04,0.5,1,2,6,0.18,9,12,7,8,11,77.78,9,FALSE
5001,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,8,3,72,0.01,8,0.33,4,24,1,0,0,2,1,2,6,2,6,1,0,0,FALSE
5002,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
5003,7,3,12,0,12,4,0.27,6,2,3,0.75,16,1,0,3,2,13.08,24.8,8043.39,0.11,69,0.04,446.86,324.33,0.25,3,6,14,0.24,31,38,10,16,17,80,15,FALSE
5004,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,1,0,0,3,0.25,5,9,4,7,4,50,2,FALSE
5005,11,7,20,5,20,6,0.25,10,2,5,0.83,33,1,0,4,1,17.24,24.19,10090.27,0.14,85,0.04,560.57,417.09,0.17,5,10,29,0.19,37,48,13,17,31,86.21,24,FALSE
5006,1,0,7,1,0,1,0.13,0,0,1,1,1,1,0,1,3,20.31,16.12,5279.85,0.11,86,0.06,293.32,327.43,1,0,0,2,0.08,43,43,8,6,13,88.89,8,FALSE
5007,1,2,3,0,0,1,0.25,0,0,1,1,3,1,0,1,2,9.36,4.17,162.5,0.01,13,0.24,9.03,39,1,0,0,4,0.17,5,8,3,5,6,75,4,FALSE
5008,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,0.25,1,5,1,5,4,66.67,3,FALSE
5009,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
5010,7,9,13,55,12,4,0.24,6,2,4,1,20,1,0,4,1,42,5.6,1317.26,0.08,52,0.18,73.18,235.23,0.25,3,6,18,0.05,21,31,15,8,74,94.44,17,FALSE
5011,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
5012,1,4,4,0,0,1,0.2,0,0,1,1,6,1,0,1,0,13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,1,0,0,7,0.14,4,7,4,5,7,80,5,FALSE
5013,7,5,9,0,10,4,0.4,4,2.5,3,0.75,14,1,0,1,2,25.87,7.69,1531.05,0.07,44,0.13,85.06,199.04,0.25,3,5,12,0.33,20,24,13,10,12,90,10,FALSE
5014,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
5015,1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,1,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,0.5,3,5,3,5,2,0,1,FALSE
5016,3,2,3,0,4,2,0.5,2,2,2,1,9,1,0,1,0,9.77,7.2,506.22,0.02,19,0.14,28.12,70.31,0.5,1,2,9,0.33,9,10,5,8,6,75,4,FALSE
5017,1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,3,0.5,1,0,1,0,2,0,1,FALSE
5018,1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,3,0.5,1,0,1,0,2,0,1,FALSE
5019,5,2,3,0,8,3,0.75,4,2,2,0.67,11,3,1,1,1,9.79,9.6,902.51,0.03,23,0.1,50.14,94.01,1,2,4,10,0.5,8,15,5,12,6,75,4,FALSE
5020,5,1,6,0,6,3,0.38,2,3,2,0.67,9,3,1,2,4,10.16,10,1015.79,0.03,26,0.1,56.43,101.58,1,2,3,8,0.23,10,16,5,10,13,75,8,FALSE
5021,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
5022,9,2,11,0,14,5,0.36,6,2.33,3,0.6,19,3,0,3,6,14.25,20.57,6029.63,0.1,69,0.05,334.98,293.11,0.6,4,7,16,0.28,24,45,7,12,18,78.57,14,FALSE
5023,11,0,10,5,14,6,0.5,4,3.5,1,0.17,16,6,1,2,4,19.74,14.77,4304.92,0.1,60,0.07,239.16,291.48,1,5,7,12,0.32,24,36,13,16,19,88.24,12,FALSE
5024,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
5025,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.25,3,6,3,6,4,50,2,FALSE
5026,13,4,32,16,24,7,0.18,12,2,5,0.71,35,1,0,7,2,27.11,34.89,33013.78,0.32,183,0.03,1834.1,946.1,0.14,6,12,30,0.12,78,105,19,17,58,87.27,39,FALSE
5027,7,5,10,1,12,4,0.31,6,2,4,1,25,1,0,3,1,14.36,24.56,8656.64,0.12,75,0.04,480.92,352.53,0.25,3,6,23,0.25,26,49,9,17,16,78.57,13,FALSE
5028,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,1,1,0,1,0,1,0,0,FALSE
5029,1,0,1,1,0,1,0.5,0,0,1,1,1,1,0,1,0,7.24,2.5,45.24,0.01,7,0.4,2.51,18.09,1,0,0,2,0.2,1,6,1,5,5,66.67,2,FALSE
5030,3,2,2,0,4,2,0.67,2,2,2,1,8,1,0,1,0,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,0.5,1,2,8,0.4,8,11,3,8,5,66.67,3,FALSE
5031,1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,2,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,4,0.25,4,7,4,6,4,50,2,FALSE
5032,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.25,2,4,2,4,4,50,2,FALSE
5033,5,5,5,0,6,3,0.5,2,3,2,0.67,13,3,1,1,1,8.75,14.3,1788.9,0.04,30,0.07,99.38,125.1,1,2,3,12,0.38,11,19,5,13,8,83.33,6,FALSE
5034,3,3,5,19,4,2,0.29,2,2,2,1,7,1,0,2,0,19.64,5.5,594,0.04,27,0.18,33,108,0.5,1,2,7,0.07,11,16,8,8,28,92.31,7,FALSE
5035,1,1,1,0,4,1,0.5,2,2,1,1,2,1,0,1,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,1,2,3,0.25,1,6,1,6,4,50,2,FALSE
5036,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,2,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.14,2,6,2,5,7,50,2,FALSE
5037,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
5038,1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,0,9,3,81,0.01,9,0.33,4.5,27,1,0,0,2,0.2,2,7,2,6,5,66.67,3,FALSE
5039,1,1,1,0,4,1,0.5,2,2,1,1,2,1,0,1,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,1,2,3,0.25,1,6,1,6,4,50,2,FALSE
5040,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
5041,5,0,8,27,8,3,0.27,4,2,1,0.33,9,1,0,3,0,9.03,18.67,3146.36,0.06,39,0.05,174.8,168.56,0.33,2,4,8,0.08,16,23,6,14,40,92.11,11,FALSE
5042,3,0,1,0,4,2,1,2,2,1,0.5,6,1,0,1,2,5.05,5,126.33,0.01,9,0.2,7.02,25.27,0.5,1,2,6,0.5,4,5,2,5,4,50,2,FALSE
5043,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.2,3,6,3,6,5,50,2,FALSE
5044,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,6.03,3,54.28,0.01,7,0.33,3.02,18.09,1,0,0,2,0.25,3,4,2,4,4,50,2,FALSE
5045,5,21,26,100,8,3,0.1,4,2,3,1,29,1,0,3,0,119.94,3.62,1572.37,0.14,84,0.28,87.35,434.27,0.33,2,4,28,0.02,30,54,29,7,131,97.67,29,FALSE
5046,1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,0,9,3,81,0.01,9,0.33,4.5,27,1,0,0,2,0.2,2,7,2,6,5,66.67,3,FALSE
5047,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,2,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,2,1,3,8,3,7,1,0,0,FALSE
5048,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,0,0,3,0.17,2,6,2,6,6,50,2,FALSE
5049,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,1,2,1,2,1,1,0,0,FALSE
5050,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,3,11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,1,0,0,3,0.25,4,8,4,7,4,66.67,3,FALSE
5051,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
5052,5,0,9,4,8,3,0.3,4,2,1,0.33,10,1,0,1,1,8.15,11,985.86,0.03,25,0.09,54.77,89.62,0.33,2,4,9,0.19,11,14,4,8,16,92.86,10,FALSE
5053,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
5054,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
5055,3,2,2,5,4,2,0.67,2,2,2,1,6,1,0,1,0,9,3,81,0.01,9,0.33,4.5,27,0.5,1,2,6,0.2,2,7,2,6,10,87.5,3,FALSE
5056,3,2,6,1,4,2,0.25,2,2,2,1,6,1,0,2,1,6.15,13.5,1120.86,0.03,24,0.07,62.27,83.03,0.5,1,2,6,0.18,6,18,2,9,11,77.78,8,FALSE
5057,5,4,8,1,8,3,0.27,4,2,3,1,14,1,0,3,3,13.21,17.1,3863.67,0.08,47,0.06,214.65,225.95,0.33,2,4,13,0.2,19,28,10,18,15,75,11,FALSE
5058,1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,0,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.25,2,5,2,4,4,50,2,FALSE
