id,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
8177,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8178,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.5,0,0,0,0,2,0,0,FALSE
8179,6,15,10,12,13,28,8,0.16,14,5,0,62,1,0,39,0,6,0,29.24,37.5,41111.89,0.37,206,0.03,2283.99,1096.32,0,7,14,56,0.11,75,131,20,20,72,39.06,51,FALSE
8180,0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,0,1,2,6,0.33,10,11,6,8,6,0,4,FALSE
8181,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,0.5,1,6,1,6,2,0,0,FALSE
8182,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8183,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8184,4,5,3,6,1,8,3,0.25,4,3,1,10,1,0,6,1,2,0,14.85,6.67,659.94,0.03,26,0.15,36.66,98.99,0,2,4,9,0.16,10,16,6,8,19,53.85,12,FALSE
8185,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8186,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8187,3,5,2,0,3,8,3,0.16,4,3,1,13,1,0,19,0,3,1,18.73,24.38,11126.44,0.15,96,0.04,618.14,456.47,0,2,4,12,0.11,39,57,12,15,27,13.64,19,FALSE
8188,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,8.6,7.5,483.97,0.02,18,0.13,26.89,64.53,1,0,0,2,0.5,5,13,3,9,2,0,0,FALSE
8189,0,1,2,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,49.83,1,0,0,5,0.5,4,11,3,7,2,0,0,FALSE
8190,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8191,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
8192,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0,2,FALSE
8193,0,3,1,0,0,4,2,1,2,2,1,6,1,0,0,0,2,1,6.69,7.5,376.42,0.02,14,0.13,20.91,50.19,0,1,2,6,1,5,9,3,9,2,0,0,FALSE
8194,0,3,0,0,0,4,2,0.29,2,1,0,5,1,0,7,2,1,0,16.78,6.29,663.06,0.04,27,0.16,36.84,105.49,0,1,2,5,0.17,11,16,7,8,12,0,7,FALSE
8195,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8196,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,FALSE
8197,0,1,3,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,8.3,6,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0,0,FALSE
8198,4,7,2,0,21,10,4,0.36,4,3,0,11,4,1,11,0,0,0,16.32,10.11,1668.32,0.05,37,0.1,92.68,165,1,3,5,9,0.11,14,23,9,13,38,65.63,11,FALSE
8199,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0,2,FALSE
8200,1,5,3,0,0,8,3,0.23,4,3,1,15,1,0,13,0,2,0,16.4,7.07,820.29,0.04,29,0.14,45.57,116,0,2,4,14,0.19,11,18,7,9,16,0,13,FALSE
8201,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8202,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8203,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
8204,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.33,1,3,1,3,3,0,0,FALSE
8205,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.5,2,4,2,4,2,0,0,FALSE
8206,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0,2,FALSE
8207,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,0,2,FALSE
8208,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.25,2,5,2,5,4,0,2,FALSE
8209,0,1,2,0,0,0,1,1,0,1,1,3,1,0,0,0,0,0,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,4,0.5,3,5,3,4,2,0,0,FALSE
8210,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8211,5,5,6,0,2,8,3,0.14,4,2,0,15,1,0,21,0,2,0,51.37,9.46,4597.3,0.16,94,0.11,255.41,485.97,0,2,4,14,0.1,43,51,25,11,30,8.7,21,FALSE
8212,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,FALSE
8213,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,0,0,0,0,2,0,0,FALSE
8214,1,1,1,2,0,0,1,0.33,0,1,1,2,1,0,1,0,0,0,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,3,0.17,3,5,3,4,6,66.67,3,FALSE
8215,10,21,15,10,16,38,11,0.24,18,10,0,69,11,1,36,0,9,0,63.83,25.24,40649.79,0.54,290,0.04,2258.32,1610.83,1,10,19,60,0.15,132,158,34,13,74,41.94,46,FALSE
8216,0,1,0,0,0,0,1,0.25,0,1,1,1,1,0,4,0,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,25.27,1,0,0,2,0.17,4,5,3,4,6,0,4,FALSE
8217,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8218,2,7,1,0,0,12,4,0.36,6,2,0,14,3,0,11,0,4,1,12.35,16,3162.47,0.07,45,0.06,175.69,197.65,0,3,6,12,0.29,16,29,7,14,14,0,11,FALSE
8219,0,1,2,0,0,0,1,0.33,0,1,1,3,1,0,3,0,1,1,12,2.5,75,0.01,10,0.4,4.17,30,1,0,0,4,0.2,3,7,3,5,5,0,3,FALSE
8220,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,FALSE
8221,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,1,0,0,2,0.5,5,11,3,8,2,0,0,FALSE
8222,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,8.6,7.5,483.97,0.02,18,0.13,26.89,64.53,1,0,0,2,0.5,5,13,3,9,2,0,0,FALSE
8223,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,0,0,FALSE
8224,0,1,3,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,8.3,6,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0,0,FALSE
8225,1,1,1,3,0,0,1,0.2,0,1,1,4,1,0,2,1,1,1,10.75,6,387.18,0.02,18,0.17,21.51,64.53,1,0,0,5,0.13,6,12,4,8,8,60,5,FALSE
8226,0,1,0,0,0,0,1,0.11,0,1,1,1,1,0,9,3,1,1,38.28,8.03,2471.8,0.1,68,0.12,137.32,307.6,1,0,0,2,0.07,25,43,14,9,15,0,9,FALSE
8227,0,5,4,0,0,8,3,0.43,4,2,0,13,1,0,7,0,2,0,11.89,13.13,2048.55,0.05,35,0.08,113.81,156.08,0,2,4,12,0.33,15,20,8,14,9,0,7,FALSE
8228,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.5,2,5,2,5,2,0,0,FALSE
8229,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,1,1,6,1,6,1,0,0,FALSE
8230,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8231,0,3,0,1,0,4,2,0.33,2,1,0,5,1,0,5,0,0,0,5.2,7.5,292.5,0.01,13,0.13,16.25,39,0,1,2,5,0.25,5,8,2,6,8,16.67,6,FALSE
8232,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8233,2,7,1,0,0,12,4,0.36,6,2,0,14,3,0,11,0,4,1,12.35,16,3162.47,0.07,45,0.06,175.69,197.65,0,3,6,12,0.29,16,29,7,14,14,0,11,FALSE
8234,5,3,1,0,2,4,2,0.2,2,2,1,8,1,0,10,0,2,1,11.3,13,1910.29,0.05,34,0.08,106.13,146.95,0,1,2,8,0.1,14,20,7,13,20,16.67,10,FALSE
8235,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8236,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,10.57,3,95.1,0.01,10,0.33,5.28,31.7,1,0,0,3,0.33,3,7,3,6,3,0,2,FALSE
8237,23,5,6,0,3,8,3,0.15,4,2,0,17,1,0,20,0,2,0,36.21,11.33,4650.55,0.14,80,0.09,258.36,410.34,0,2,4,16,0.06,34,46,21,14,49,13.04,20,FALSE
8238,0,1,3,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,8.3,6,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0,0,FALSE
8239,13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,TRUE
8240,0,3,2,0,0,6,2,0.5,2,2,1,6,1,0,4,0,2,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,153.73,0,2,3,6,0.33,13,22,10,11,6,0,4,FALSE
8241,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,1,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.5,2,4,2,4,2,0,0,FALSE
8242,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8243,0,1,2,0,0,0,1,0.33,0,1,1,3,1,0,3,0,1,1,12,2.5,75,0.01,10,0.4,4.17,30,1,0,0,4,0.2,3,7,3,5,5,0,3,FALSE
8244,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,1,0,0,2,0.25,3,7,3,7,4,0,2,FALSE
8245,1,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.2,2,3,2,3,5,0,2,FALSE
8246,42,41,12,11,44,74,21,0.17,34,16,0,97,13,0,112,0,13,0,64.76,51.77,173605.3,1.12,526,0.02,9644.74,3353.27,0,20,37,78,0.1,227,299,57,26,218,32.93,123,FALSE
8247,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8248,3,11,0,0,2,10,7,0.26,4,1,0,19,3,0,27,3,7,1,24.84,20.65,10590.46,0.17,100,0.05,588.36,512.92,0,3,5,14,0.21,39,61,17,18,34,6.9,27,FALSE
8249,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,0,2,FALSE
8250,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.5,2,5,2,5,2,0,0,FALSE
8251,0,3,2,0,0,4,2,0.67,2,2,1,6,1,0,3,0,2,1,14.28,4,228.44,0.02,15,0.25,12.69,57.11,0,1,2,6,0.4,6,9,6,8,5,0,3,FALSE
8252,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,1,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.5,2,4,2,4,2,0,0,FALSE
8253,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8254,1,3,6,0,0,4,2,0.25,2,1,0,11,1,0,8,0,1,0,15.07,9.75,1432.72,0.05,34,0.1,79.6,146.95,0,1,2,11,0.18,13,21,8,12,11,0,8,FALSE
8255,1,3,1,2,0,4,2,0.4,2,2,1,7,1,0,3,1,2,1,13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,0,1,2,7,0.25,4,7,4,5,8,40,5,FALSE
8256,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,1,0,3,0,3,1,0,0,FALSE
8257,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
8258,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8259,42,1,0,38,75,0,1,0.02,0,1,1,1,1,0,5,0,0,0,142.01,9.77,13558.89,0.46,259,0.1,753.27,1387.61,1,0,0,2,0.01,114,145,35,6,162,95.76,43,FALSE
8260,3,5,3,0,2,8,3,0.25,4,3,1,16,1,0,12,0,3,1,21.89,8,1401.09,0.06,42,0.13,77.84,175.14,0,2,4,15,0.16,16,26,9,9,19,14.29,12,FALSE
8261,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
8262,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8263,1,11,4,0,2,20,6,0.27,10,4,0,21,1,0,22,0,0,0,18.66,13.54,3420.02,0.08,52,0.07,190,252.62,0,5,10,17,0.22,22,30,13,16,27,8.33,22,FALSE
8264,0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,0,1,1,7.12,7,348.8,0.02,15,0.14,19.38,49.83,1,0,0,2,0.14,6,9,3,7,7,0,3,FALSE
8265,1,5,0,0,0,8,3,0.23,4,1,0,9,3,1,13,0,0,0,12.22,9.17,1026.67,0.04,28,0.11,57.04,112,1,2,4,8,0.19,11,17,6,10,16,0,13,FALSE
8266,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,2,1,1,4,1,4,1,0,0,FALSE
8267,4,5,7,0,2,8,3,0.13,4,2,0,16,1,0,23,0,2,0,53,9.73,5018.51,0.17,99,0.1,278.81,515.74,0,2,4,15,0.1,46,53,26,11,31,8,23,FALSE
8268,0,3,0,0,0,6,2,1,2,1,0,5,1,0,0,0,2,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,0,2,3,5,2,2,4,2,4,1,0,0,FALSE
8269,0,1,0,0,0,0,1,0.11,0,1,1,1,1,0,9,2,1,1,22.08,10.5,2434.85,0.08,52,0.1,135.27,231.89,1,0,0,2,0.07,21,31,11,11,14,0,9,FALSE
8270,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,1,2,4,2,4,1,0,0,FALSE
8271,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,1,0,1,0,0,FALSE
8272,0,3,4,0,0,4,2,0.4,2,2,1,8,1,0,5,0,1,0,17.22,4.08,287.09,0.02,19,0.24,15.95,70.31,0,1,2,8,0.29,7,12,6,7,7,0,5,FALSE
8273,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,0,0,FALSE
8274,1,3,1,0,0,4,2,0.29,2,2,1,5,1,0,7,1,2,1,14.78,8.57,1086.1,0.04,31,0.12,60.34,126.71,0,1,2,5,0.2,12,19,7,10,10,0,7,FALSE
8275,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,FALSE
8276,1,5,4,1,1,8,3,0.27,4,3,1,13,3,1,10,0,3,1,31.45,4.77,716.47,0.05,36,0.21,39.8,150.12,1,2,4,12,0.2,15,21,11,7,15,16.67,11,FALSE
8277,10,21,15,4,16,38,11,0.27,18,10,0,64,11,1,37,0,9,0,68.57,22.03,33269.8,0.5,269,0.05,1848.32,1510.36,1,10,19,55,0.16,122,147,36,13,69,35.09,41,FALSE
8278,12,1,3,1,2,0,1,0.17,0,1,1,5,1,0,5,0,1,1,27.88,3.3,303.6,0.03,23,0.3,16.87,92,1,0,0,6,0.05,11,12,10,6,22,37.5,6,FALSE
8279,4,3,2,4,2,4,2,0.13,2,2,1,6,1,0,12,0,0,0,23.17,19.08,8433.46,0.15,91,0.05,468.53,442.08,0,1,2,6,0.07,31,60,13,16,27,33.33,16,FALSE
8280,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.5,0,0,0,0,2,0,0,FALSE
8281,0,3,0,0,0,6,2,1,2,1,0,5,1,0,0,0,2,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,0,2,3,5,2,2,4,2,4,1,0,0,FALSE
8282,5,3,8,3,2,4,2,0.13,2,2,1,12,1,0,13,0,1,0,37.23,13.91,7206.53,0.17,98,0.07,400.36,517.97,0,1,2,12,0.08,40,58,23,16,25,27.78,16,FALSE
8283,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8284,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8285,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,FALSE
8286,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8287,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8288,2,13,4,1,8,24,7,0.13,12,6,0,30,6,0,54,0,5,0,25.11,40,40181.42,0.33,184,0.03,2232.3,1004.54,0,6,12,25,0.1,80,104,22,22,68,14.29,55,FALSE
8289,2,1,0,0,0,0,1,0.08,0,1,1,1,1,0,13,3,1,1,36.96,12.22,5521.91,0.15,93,0.08,306.77,451.79,1,0,0,2,0.05,40,53,18,11,21,0,13,FALSE
8290,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8291,1,5,3,0,0,8,3,0.23,4,3,1,15,1,0,13,0,2,0,17.24,7.5,969.51,0.04,31,0.13,53.86,129.27,0,2,4,14,0.19,12,19,8,10,16,0,13,FALSE
8292,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,16.5,2,66,0.01,11,0.5,3.67,33,1,0,0,2,1,4,7,4,4,1,0,0,FALSE
8293,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8294,1,5,6,0,3,8,3,0.16,4,3,1,14,1,0,19,0,3,1,19.07,10.91,2270.01,0.07,46,0.09,126.11,208.08,0,2,4,13,0.12,20,26,11,12,25,13.64,19,FALSE
8295,0,3,0,0,0,4,2,1,2,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,1,0,0,0,0,2,0,0,FALSE
8296,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8297,7,9,2,4,15,16,5,0.24,8,1,0,22,1,0,17,7,5,1,47.97,8.57,3524.56,0.14,83,0.12,195.81,411.2,0,4,8,19,0.11,36,47,21,10,46,52.78,21,FALSE
8298,0,1,0,0,0,0,1,0.17,0,1,1,1,1,0,6,2,1,1,23.69,4.5,479.73,0.04,28,0.22,26.65,106.61,1,0,0,2,0.09,12,16,8,6,11,0,6,FALSE
8299,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,FALSE
8300,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0,2,FALSE
8301,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,1,1,5,1,5,1,0,0,FALSE
8302,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8303,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,0,2,FALSE
8304,0,3,2,0,1,4,2,0.14,2,1,0,7,1,0,14,1,0,0,14.94,18.33,5020.77,0.09,67,0.05,278.93,273.86,0,1,2,7,0.12,20,47,6,11,17,6.67,14,FALSE
8305,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8306,11,1,0,0,10,0,1,0.11,0,1,1,1,1,0,9,0,0,0,86,1.6,220.17,0.05,33,0.63,12.23,137.61,1,0,0,2,0.03,16,17,15,3,32,52.63,9,FALSE
8307,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0,2,FALSE
8308,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,1,1,6,1,6,1,0,0,FALSE
8309,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,0,2,FALSE
8310,8,17,11,32,3,12,13,0.16,6,10,0,43,4,0,48,0,10,0,49.82,25.34,31983.69,0.42,212,0.04,1776.87,1262.29,0,3,6,32,0.14,75,137,37,25,93,42.17,80,FALSE
8311,4,7,1,1,8,12,4,0.17,6,1,0,20,1,0,23,0,4,1,25.56,20,10223.25,0.17,113,0.05,567.96,511.16,0,3,6,18,0.11,52,61,13,10,38,28.13,24,FALSE
8312,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
